,Date,Ticker,Close
1819,2021-01-13,MSFT,209.119
1820,2021-01-14,MSFT,205.896
1821,2021-01-15,MSFT,205.545
1822,2021-01-19,MSFT,209.216
1823,2021-01-20,MSFT,216.835
1824,2021-01-21,MSFT,217.451
1825,2021-01-22,MSFT,218.407
1826,2021-01-25,MSFT,221.855
1827,2021-01-26,MSFT,224.58
1828,2021-01-27,MSFT,225.116
1829,2021-01-28,MSFT,230.959
1830,2021-01-29,MSFT,224.23
1831,2021-02-01,MSFT,231.653
1832,2021-02-02,MSFT,231.516
1833,2021-02-03,MSFT,234.887
1834,2021-02-04,MSFT,233.92
1835,2021-02-05,MSFT,234.104
1836,2021-02-08,MSFT,234.369
1837,2021-02-09,MSFT,235.636
1838,2021-02-10,MSFT,234.71
1839,2021-02-11,MSFT,236.332
1840,2021-02-12,MSFT,236.821
1841,2021-02-16,MSFT,235.569
1842,2021-02-17,MSFT,236.594
1843,2021-02-18,MSFT,236.203
1844,2021-02-19,MSFT,233.46
1845,2021-02-22,MSFT,227.197
1846,2021-02-23,MSFT,226.008
1847,2021-02-24,MSFT,227.236
1848,2021-02-25,MSFT,221.845
1849,2021-02-26,MSFT,225.136
1850,2021-03-01,MSFT,229.551
1851,2021-03-02,MSFT,226.575
1852,2021-03-03,MSFT,220.478
1853,2021-03-04,MSFT,219.666
1854,2021-03-05,MSFT,224.386
1855,2021-03-08,MSFT,220.312
1856,2021-03-09,MSFT,226.486
1857,2021-03-10,MSFT,225.176
1858,2021-03-11,MSFT,229.738
1859,2021-03-12,MSFT,228.41
1860,2021-03-15,MSFT,227.492
1861,2021-03-16,MSFT,230.305
1862,2021-03-17,MSFT,229.649
1863,2021-03-18,MSFT,223.535
1864,2021-03-19,MSFT,223.174
1865,2021-03-22,MSFT,228.642
1866,2021-03-23,MSFT,230.176
1867,2021-03-24,MSFT,228.126
1868,2021-03-25,MSFT,225.096
1869,2021-03-26,MSFT,229.112
1870,2021-03-29,MSFT,227.911
1871,2021-03-30,MSFT,224.63
1872,2021-03-31,MSFT,228.43
1873,2021-04-01,MSFT,234.797
1874,2021-04-05,MSFT,241.322
1875,2021-04-06,MSFT,240.139
1876,2021-04-07,MSFT,242.114
1877,2021-04-08,MSFT,245.366
1878,2021-04-09,MSFT,247.876
1879,2021-04-12,MSFT,247.935
1880,2021-04-13,MSFT,250.436
1881,2021-04-14,MSFT,247.632
1882,2021-04-15,MSFT,251.423
1883,2021-04-16,MSFT,252.621
1884,2021-04-19,MSFT,250.679
1885,2021-04-20,MSFT,250.221
1886,2021-04-21,MSFT,252.468
1887,2021-04-22,MSFT,249.155
1888,2021-04-23,MSFT,253.013
1889,2021-04-26,MSFT,253.395
1890,2021-04-27,MSFT,253.805
1891,2021-04-28,MSFT,246.626
1892,2021-04-29,MSFT,244.643
1893,2021-04-30,MSFT,244.322
1894,2021-05-03,MSFT,244.007
1895,2021-05-04,MSFT,240.071
1896,2021-05-05,MSFT,238.784
1897,2021-05-06,MSFT,241.948
1898,2021-05-07,MSFT,244.593
1899,2021-05-10,MSFT,239.476
1900,2021-05-11,MSFT,238.547
1901,2021-05-12,MSFT,231.556
1902,2021-05-13,MSFT,235.464
1903,2021-05-14,MSFT,240.423
1904,2021-05-17,MSFT,237.543
1905,2021-05-18,MSFT,235.511
1906,2021-05-19,MSFT,236.096
1907,2021-05-20,MSFT,239.35
1908,2021-05-21,MSFT,238.078
1909,2021-05-24,MSFT,243.52
1910,2021-05-25,MSFT,244.437
1911,2021-05-26,MSFT,244.214
1912,2021-05-27,MSFT,242.105
1913,2021-05-28,MSFT,242.455
1914,2021-06-01,MSFT,240.248
1915,2021-06-02,MSFT,240.149
1916,2021-06-03,MSFT,238.596
1917,2021-06-04,MSFT,243.529
1918,2021-06-07,MSFT,246.481
1919,2021-06-08,MSFT,245.268
1920,2021-06-09,MSFT,246.264
1921,2021-06-10,MSFT,249.801
1922,2021-06-11,MSFT,250.436
1923,2021-06-14,MSFT,252.38
1924,2021-06-15,MSFT,250.894
1925,2021-06-16,MSFT,249.936
1926,2021-06-17,MSFT,253.346
1927,2021-06-18,MSFT,251.931
1928,2021-06-21,MSFT,255.034
1929,2021-06-22,MSFT,257.829
1930,2021-06-23,MSFT,257.604
1931,2021-06-24,MSFT,258.97
1932,2021-06-25,MSFT,257.36
1933,2021-06-28,MSFT,260.955
1934,2021-06-29,MSFT,263.553
1935,2021-06-30,MSFT,263.064
1936,2021-07-01,MSFT,263.739
1937,2021-07-02,MSFT,269.62
1938,2021-07-06,MSFT,269.63
1939,2021-07-07,MSFT,271.835
1940,2021-07-08,MSFT,269.392
1941,2021-07-09,MSFT,269.902
1942,2021-07-12,MSFT,269.294
1943,2021-07-13,MSFT,272.852
1944,2021-07-14,MSFT,274.345
1945,2021-07-15,MSFT,272.901
1946,2021-07-16,MSFT,272.626
1947,2021-07-19,MSFT,269.003
1948,2021-07-20,MSFT,271.249
1949,2021-07-21,MSFT,273.261
1950,2021-07-22,MSFT,277.861
1951,2021-07-23,MSFT,281.291
1952,2021-07-26,MSFT,280.694
1953,2021-07-27,MSFT,278.252
1954,2021-07-28,MSFT,277.941
1955,2021-07-29,MSFT,278.213
1956,2021-07-30,MSFT,276.668
1957,2021-08-02,MSFT,276.582
1958,2021-08-03,MSFT,278.818
1959,2021-08-04,MSFT,278.223
1960,2021-08-05,MSFT,281.143
1961,2021-08-06,MSFT,281.083
1962,2021-08-09,MSFT,279.991
1963,2021-08-10,MSFT,278.154
1964,2021-08-11,MSFT,278.652
1965,2021-08-12,MSFT,281.427
1966,2021-08-13,MSFT,284.385
1967,2021-08-16,MSFT,286.076
1968,2021-08-17,MSFT,284.612
1969,2021-08-18,MSFT,282.863
1970,2021-08-19,MSFT,288.743
1971,2021-08-20,MSFT,296.116
1972,2021-08-23,MSFT,296.4
1973,2021-08-24,MSFT,294.438
1974,2021-08-25,MSFT,293.841
1975,2021-08-26,MSFT,290.988
1976,2021-08-27,MSFT,291.604
1977,2021-08-30,MSFT,295.376
1978,2021-08-31,MSFT,293.714
1979,2021-09-01,MSFT,293.666
1980,2021-09-02,MSFT,293.002
1981,2021-09-03,MSFT,292.993
1982,2021-09-07,MSFT,292.053
1983,2021-09-08,MSFT,292.082
1984,2021-09-09,MSFT,289.212
1985,2021-09-10,MSFT,287.708
1986,2021-09-13,MSFT,288.958
1987,2021-09-14,MSFT,291.674
1988,2021-09-15,MSFT,296.565
1989,2021-09-16,MSFT,296.958
1990,2021-09-17,MSFT,291.75
1991,2021-09-20,MSFT,286.332
1992,2021-09-21,MSFT,286.82
1993,2021-09-22,MSFT,290.501
1994,2021-09-23,MSFT,291.448
1995,2021-09-24,MSFT,291.243
1996,2021-09-27,MSFT,286.203
1997,2021-09-28,MSFT,275.85
1998,2021-09-29,MSFT,276.319
1999,2021-09-30,MSFT,274.296
2000,2021-10-01,MSFT,281.271
2001,2021-10-04,MSFT,275.451
2002,2021-10-05,MSFT,280.951
2003,2021-10-06,MSFT,285.178
2004,2021-10-07,MSFT,286.869
2005,2021-10-08,MSFT,286.869
2006,2021-10-11,MSFT,286.263
2007,2021-10-12,MSFT,284.962
2008,2021-10-13,MSFT,288.292
2009,2021-10-14,MSFT,294.564
2010,2021-10-15,MSFT,295.97
2011,2021-10-18,MSFT,298.981
2012,2021-10-19,MSFT,299.897
2013,2021-10-20,MSFT,299.095
2014,2021-10-21,MSFT,302.35
2015,2021-10-22,MSFT,300.795
2016,2021-10-25,MSFT,299.799
2017,2021-10-26,MSFT,301.714
2018,2021-10-27,MSFT,314.422
2019,2021-10-28,MSFT,315.574
2020,2021-10-29,MSFT,322.644
2021,2021-11-01,MSFT,320.458
2022,2021-11-02,MSFT,324.11
2023,2021-11-03,MSFT,324.961
2024,2021-11-04,MSFT,327.343
2025,2021-11-05,MSFT,326.972
2026,2021-11-08,MSFT,327.871
2027,2021-11-09,MSFT,326.865
2028,2021-11-10,MSFT,321.854
2029,2021-11-11,MSFT,323.439
2030,2021-11-12,MSFT,327.617
2031,2021-11-15,MSFT,326.982
2032,2021-11-16,MSFT,330.322
2033,2021-11-17,MSFT,330.548
2034,2021-11-18,MSFT,332.646
2035,2021-11-19,MSFT,334.433
2036,2021-11-22,MSFT,331.24
2037,2021-11-23,MSFT,329.141
2038,2021-11-24,MSFT,329.366
2039,2021-11-26,MSFT,321.347
2040,2021-11-29,MSFT,328.124
2041,2021-11-30,MSFT,322.235
2042,2021-12-01,MSFT,321.736
2043,2021-12-02,MSFT,321.161
2044,2021-12-03,MSFT,314.841
2045,2021-12-06,MSFT,317.948
2046,2021-12-07,MSFT,326.454
2047,2021-12-08,MSFT,326.503
2048,2021-12-09,MSFT,324.678
2049,2021-12-10,MSFT,333.878
2050,2021-12-13,MSFT,330.821
2051,2021-12-14,MSFT,320.038
2052,2021-12-15,MSFT,326.191
2053,2021-12-16,MSFT,316.688
2054,2021-12-17,MSFT,315.613
2055,2021-12-20,MSFT,311.822
2056,2021-12-21,MSFT,319.011
2057,2021-12-22,MSFT,324.774
2058,2021-12-23,MSFT,326.231
2059,2021-12-27,MSFT,333.79
2060,2021-12-28,MSFT,332.626
2061,2021-12-29,MSFT,333.302
2062,2021-12-30,MSFT,330.743
2063,2021-12-31,MSFT,327.822
2064,2022-01-03,MSFT,326.288
2065,2022-01-04,MSFT,320.692
2066,2022-01-05,MSFT,308.386
2067,2022-01-06,MSFT,305.942
2068,2022-01-07,MSFT,306.1
2069,2022-01-10,MSFT,306.324
2070,2022-01-11,MSFT,307.018
2071,2022-01-12,MSFT,310.221
2072,2022-01-13,MSFT,297.093
2073,2022-01-14,MSFT,302.36
2074,2022-01-18,MSFT,295.004
2075,2022-01-19,MSFT,295.657
2076,2022-01-20,MSFT,293.979
2077,2022-01-21,MSFT,288.547
2078,2022-01-24,MSFT,288.88
2079,2022-01-25,MSFT,281.193
2080,2022-01-26,MSFT,289.212
2081,2022-01-27,MSFT,292.26
2082,2022-01-28,MSFT,300.464
2083,2022-01-31,MSFT,303.12
2084,2022-02-01,MSFT,300.952
2085,2022-02-02,MSFT,305.532
2086,2022-02-03,MSFT,293.636
2087,2022-02-04,MSFT,298.207
2088,2022-02-07,MSFT,293.342
2089,2022-02-08,MSFT,296.861
2090,2022-02-09,MSFT,303.346
2091,2022-02-10,MSFT,294.74
2092,2022-02-11,MSFT,287.58
2093,2022-02-14,MSFT,287.54
2094,2022-02-15,MSFT,292.873
2095,2022-02-16,MSFT,292.532
2096,2022-02-17,MSFT,283.967
2097,2022-02-18,MSFT,281.232
2098,2022-02-22,MSFT,281.023
2099,2022-02-23,MSFT,273.751
2100,2022-02-24,MSFT,287.736
2101,2022-02-25,MSFT,290.394
2102,2022-02-28,MSFT,291.84
2103,2022-03-01,MSFT,288.088
2104,2022-03-02,MSFT,293.205
2105,2022-03-03,MSFT,289.035
2106,2022-03-04,MSFT,283.116
2107,2022-03-07,MSFT,272.423
2108,2022-03-08,MSFT,269.432
2109,2022-03-09,MSFT,281.789
2110,2022-03-10,MSFT,278.946
2111,2022-03-11,MSFT,273.553
2112,2022-03-14,MSFT,270.01
2113,2022-03-15,MSFT,280.47
2114,2022-03-16,MSFT,287.54
2115,2022-03-17,MSFT,288.352
2116,2022-03-18,MSFT,293.441
2117,2022-03-21,MSFT,292.2
2118,2022-03-22,MSFT,296.986
2119,2022-03-23,MSFT,292.522
2120,2022-03-24,MSFT,297.025
2121,2022-03-25,MSFT,296.613
2122,2022-03-28,MSFT,303.472
2123,2022-03-29,MSFT,308.073
2124,2022-03-30,MSFT,306.559
2125,2022-03-31,MSFT,301.136
2126,2022-04-01,MSFT,302.222
2127,2022-04-04,MSFT,307.642
2128,2022-04-05,MSFT,303.647
2129,2022-04-06,MSFT,292.532
2130,2022-04-07,MSFT,294.359
2131,2022-04-08,MSFT,290.061
2132,2022-04-11,MSFT,278.623
2133,2022-04-12,MSFT,275.499
2134,2022-04-13,MSFT,280.931
2135,2022-04-14,MSFT,273.321
2136,2022-04-18,MSFT,273.993
2137,2022-04-19,MSFT,278.662
2138,2022-04-20,MSFT,279.699
2139,2022-04-21,MSFT,274.276
2140,2022-04-22,MSFT,267.654
2141,2022-04-25,MSFT,274.191
2142,2022-04-26,MSFT,263.933
2143,2022-04-27,MSFT,276.631
2144,2022-04-28,MSFT,282.893
2145,2022-04-29,MSFT,271.065
2146,2022-05-02,MSFT,277.852
2147,2022-05-03,MSFT,275.225
2148,2022-05-04,MSFT,283.234
2149,2022-05-05,MSFT,270.899
2150,2022-05-06,MSFT,268.338
2151,2022-05-09,MSFT,258.425
2152,2022-05-10,MSFT,263.23
2153,2022-05-11,MSFT,254.489
2154,2022-05-12,MSFT,249.41
2155,2022-05-13,MSFT,255.043
2156,2022-05-16,MSFT,255.416
2157,2022-05-17,MSFT,260.611
2158,2022-05-18,MSFT,248.746
2159,2022-05-19,MSFT,247.826
2160,2022-05-20,MSFT,247.258
2161,2022-05-23,MSFT,255.179
2162,2022-05-24,MSFT,254.171
2163,2022-05-25,MSFT,257.011
2164,2022-05-26,MSFT,260.32
2165,2022-05-27,MSFT,267.506
2166,2022-05-31,MSFT,266.163
2167,2022-06-01,MSFT,266.702
2168,2022-06-02,MSFT,268.815
2169,2022-06-03,MSFT,264.352
2170,2022-06-06,MSFT,263.11
2171,2022-06-07,MSFT,266.781
2172,2022-06-08,MSFT,264.736
2173,2022-06-09,MSFT,259.233
2174,2022-06-10,MSFT,247.681
2175,2022-06-13,MSFT,237.176
2176,2022-06-14,MSFT,239.359
2177,2022-06-15,MSFT,246.477
2178,2022-06-16,MSFT,239.829
2179,2022-06-17,MSFT,242.452
2180,2022-06-21,MSFT,248.414
2181,2022-06-22,MSFT,247.816
2182,2022-06-23,MSFT,253.427
2183,2022-06-24,MSFT,262.08
2184,2022-06-27,MSFT,259.33
2185,2022-06-28,MSFT,251.097
2186,2022-06-29,MSFT,254.797
2187,2022-06-30,MSFT,251.44
2188,2022-07-01,MSFT,254.131
2189,2022-07-05,MSFT,257.333
2190,2022-07-06,MSFT,260.621
2191,2022-07-07,MSFT,262.765
2192,2022-07-08,MSFT,262.042
2193,2022-07-11,MSFT,258.957
2194,2022-07-12,MSFT,248.345
2195,2022-07-13,MSFT,247.416
2196,2022-07-14,MSFT,248.746
2197,2022-07-15,MSFT,251.332
2198,2022-07-18,MSFT,248.913
2199,2022-07-19,MSFT,254.081
2200,2022-07-20,MSFT,256.765
2201,2022-07-21,MSFT,259.283
2202,2022-07-22,MSFT,254.896
2203,2022-07-25,MSFT,253.398
2204,2022-07-26,MSFT,246.613
2205,2022-07-27,MSFT,263.1
2206,2022-07-28,MSFT,270.61
2207,2022-07-29,MSFT,274.848
2208,2022-08-01,MSFT,272.173
2209,2022-08-02,MSFT,269.052
2210,2022-08-03,MSFT,276.542
2211,2022-08-04,MSFT,277.696
2212,2022-08-05,MSFT,276.974
2213,2022-08-08,MSFT,274.436
2214,2022-08-09,MSFT,276.375
2215,2022-08-10,MSFT,283.091
2216,2022-08-11,MSFT,280.995
2217,2022-08-12,MSFT,285.784
2218,2022-08-15,MSFT,287.31
2219,2022-08-16,MSFT,286.565
2220,2022-08-17,MSFT,285.811
2221,2022-08-18,MSFT,284.684
2222,2022-08-19,MSFT,280.739
2223,2022-08-22,MSFT,272.498
2224,2022-08-23,MSFT,271.211
2225,2022-08-24,MSFT,270.575
2226,2022-08-25,MSFT,273.576
2227,2022-08-26,MSFT,263.021
2228,2022-08-29,MSFT,260.215
2229,2022-08-30,MSFT,257.997
2230,2022-08-31,MSFT,256.527
2231,2022-09-01,MSFT,255.476
2232,2022-09-02,MSFT,251.216
2233,2022-09-06,MSFT,248.461
2234,2022-09-07,MSFT,253.21
2235,2022-09-08,MSFT,253.63
2236,2022-09-09,MSFT,259.458
2237,2022-09-12,MSFT,261.608
2238,2022-09-13,MSFT,247.224
2239,2022-09-14,MSFT,247.451
2240,2022-09-15,MSFT,240.739
2241,2022-09-16,MSFT,240.11
2242,2022-09-19,MSFT,239.896
2243,2022-09-20,MSFT,237.866
2244,2022-09-21,MSFT,234.433
2245,2022-09-22,MSFT,236.424
2246,2022-09-23,MSFT,233.42
2247,2022-09-26,MSFT,232.96
2248,2022-09-27,MSFT,231.94
2249,2022-09-28,MSFT,236.511
2250,2022-09-29,MSFT,233.01
2251,2022-09-30,MSFT,228.496
2252,2022-10-03,MSFT,236.186
2253,2022-10-04,MSFT,244.174
2254,2022-10-05,MSFT,244.486
2255,2022-10-06,MSFT,242.123
2256,2022-10-07,MSFT,229.811
2257,2022-10-10,MSFT,224.916
2258,2022-10-11,MSFT,221.148
2259,2022-10-12,MSFT,221.482
2260,2022-10-13,MSFT,229.811
2261,2022-10-14,MSFT,224.238
2262,2022-10-17,MSFT,233.038
2263,2022-10-18,MSFT,233.991
2264,2022-10-19,MSFT,232.009
2265,2022-10-20,MSFT,231.685
2266,2022-10-21,MSFT,237.542
2267,2022-10-24,MSFT,242.575
2268,2022-10-25,MSFT,245.921
2269,2022-10-26,MSFT,226.946
2270,2022-10-27,MSFT,222.462
2271,2022-10-28,MSFT,231.409
2272,2022-10-31,MSFT,227.74
2273,2022-11-01,MSFT,223.857
2274,2022-11-02,MSFT,215.936
2275,2022-11-03,MSFT,210.197
2276,2022-11-04,MSFT,217.204
2277,2022-11-07,MSFT,223.561
2278,2022-11-08,MSFT,224.541
2279,2022-11-09,MSFT,220.264
2280,2022-11-10,MSFT,238.385
2281,2022-11-11,MSFT,242.437
2282,2022-11-14,MSFT,236.981
2283,2022-11-15,MSFT,237.395
2284,2022-11-16,MSFT,237.827
2285,2022-11-17,MSFT,237.778
2286,2022-11-18,MSFT,237.325
2287,2022-11-21,MSFT,238.141
2288,2022-11-22,MSFT,241.075
2289,2022-11-23,MSFT,243.581
2290,2022-11-25,MSFT,243.494
2291,2022-11-28,MSFT,237.857
2292,2022-11-29,MSFT,236.45
2293,2022-11-30,MSFT,251.022
2294,2022-12-01,MSFT,250.577
2295,2022-12-02,MSFT,250.903
2296,2022-12-05,MSFT,246.16
2297,2022-12-06,MSFT,241.163
2298,2022-12-07,MSFT,240.424
2299,2022-12-08,MSFT,243.405
2300,2022-12-09,MSFT,241.458
2301,2022-12-12,MSFT,248.433
2302,2022-12-13,MSFT,252.771
2303,2022-12-14,MSFT,253.066
2304,2022-12-15,MSFT,244.989
2305,2022-12-16,MSFT,240.739
2306,2022-12-19,MSFT,236.567
2307,2022-12-20,MSFT,237.897
2308,2022-12-21,MSFT,240.484
2309,2022-12-22,MSFT,234.345
2310,2022-12-23,MSFT,234.877
2311,2022-12-27,MSFT,233.133
2312,2022-12-28,MSFT,230.743
2313,2022-12-29,MSFT,237.119
2314,2022-12-30,MSFT,235.949
2315,2023-01-03,MSFT,235.711
2316,2023-01-04,MSFT,225.402
2317,2023-01-05,MSFT,218.721
2318,2023-01-06,MSFT,221.297
2319,2023-01-09,MSFT,223.452
2320,2023-01-10,MSFT,225.154
2321,2023-01-11,MSFT,231.964
2322,2023-01-12,MSFT,234.658
2323,2023-01-13,MSFT,235.367
2324,2023-01-17,MSFT,236.47
2325,2023-01-18,MSFT,232.004
2326,2023-01-19,MSFT,228.185
2327,2023-01-20,MSFT,236.341
2328,2023-01-23,MSFT,238.663
2329,2023-01-24,MSFT,238.131
2330,2023-01-25,MSFT,236.724
2331,2023-01-26,MSFT,243.994
2332,2023-01-27,MSFT,244.153
2333,2023-01-30,MSFT,238.793
2334,2023-01-31,MSFT,243.81
2335,2023-02-01,MSFT,248.671
2336,2023-02-02,MSFT,260.329
2337,2023-02-03,MSFT,254.179
2338,2023-02-06,MSFT,252.623
2339,2023-02-07,MSFT,263.24
2340,2023-02-08,MSFT,262.424
2341,2023-02-09,MSFT,259.364
2342,2023-02-10,MSFT,258.854
2343,2023-02-13,MSFT,266.94
2344,2023-02-14,MSFT,267.775
2345,2023-02-15,MSFT,265.635
2346,2023-02-16,MSFT,258.562
2347,2023-02-17,MSFT,254.53
2348,2023-02-21,MSFT,249.213
2349,2023-02-22,MSFT,248.069
2350,2023-02-23,MSFT,251.284
2351,2023-02-24,MSFT,245.81
2352,2023-02-27,MSFT,246.736
2353,2023-02-28,MSFT,246.009
2354,2023-03-01,MSFT,242.9
2355,2023-03-02,MSFT,247.675
2356,2023-03-03,MSFT,251.797
2357,2023-03-06,MSFT,253.355
2358,2023-03-07,MSFT,250.672
2359,2023-03-08,MSFT,250.229
2360,2023-03-09,MSFT,248.868
2361,2023-03-10,MSFT,245.189
2362,2023-03-13,MSFT,250.447
2363,2023-03-14,MSFT,257.221
2364,2023-03-15,MSFT,261.808
2365,2023-03-16,MSFT,272.422
2366,2023-03-17,MSFT,275.605
2367,2023-03-20,MSFT,268.506
2368,2023-03-21,MSFT,270.034
2369,2023-03-22,MSFT,268.565
2370,2023-03-23,MSFT,273.861
2371,2023-03-24,MSFT,276.731
2372,2023-03-27,MSFT,272.598
2373,2023-03-28,MSFT,271.465
2374,2023-03-29,MSFT,276.671
2375,2023-03-30,MSFT,280.163
2376,2023-03-31,MSFT,284.355
2377,2023-04-03,MSFT,283.299
2378,2023-04-04,MSFT,283.251
2379,2023-04-05,MSFT,280.451
2380,2023-04-06,MSFT,287.61
2381,2023-04-10,MSFT,285.431
2382,2023-04-11,MSFT,278.961
2383,2023-04-12,MSFT,279.611
2384,2023-04-13,MSFT,285.874
2385,2023-04-14,MSFT,282.225
2386,2023-04-17,MSFT,284.849
2387,2023-04-18,MSFT,284.424
2388,2023-04-19,MSFT,284.504
2389,2023-04-20,MSFT,282.195
2390,2023-04-21,MSFT,281.852
2391,2023-04-24,MSFT,277.915
2392,2023-04-25,MSFT,271.651
2393,2023-04-26,MSFT,291.329
2394,2023-04-27,MSFT,300.659
2395,2023-04-28,MSFT,303.055
2396,2023-05-01,MSFT,301.38
2397,2023-05-02,MSFT,301.232
2398,2023-05-03,MSFT,300.235
2399,2023-05-04,MSFT,301.232
2400,2023-05-05,MSFT,306.399
2401,2023-05-08,MSFT,304.427
2402,2023-05-09,MSFT,302.8
2403,2023-05-10,MSFT,308.037
2404,2023-05-11,MSFT,305.868
2405,2023-05-12,MSFT,304.743
2406,2023-05-15,MSFT,305.226
2407,2023-05-16,MSFT,307.475
2408,2023-05-17,MSFT,310.381
2409,2023-05-18,MSFT,314.848
2410,2023-05-19,MSFT,314.671
2411,2023-05-22,MSFT,317.479
2412,2023-05-23,MSFT,311.626
2413,2023-05-24,MSFT,310.233
2414,2023-05-25,MSFT,322.163
2415,2023-05-26,MSFT,329.053
2416,2023-05-30,MSFT,327.393
2417,2023-05-31,MSFT,324.604
2418,2023-06-01,MSFT,328.747
2419,2023-06-02,MSFT,331.533
2420,2023-06-05,MSFT,332.067
2421,2023-06-06,MSFT,329.835
2422,2023-06-07,MSFT,319.653
2423,2023-06-08,MSFT,321.511
2424,2023-06-09,MSFT,323.023
2425,2023-06-12,MSFT,328.025
2426,2023-06-13,MSFT,330.438
2427,2023-06-14,MSFT,333.452
2428,2023-06-15,MSFT,344.088
2429,2023-06-16,MSFT,338.385
2430,2023-06-20,MSFT,334.155
2431,2023-06-21,MSFT,329.716
2432,2023-06-22,MSFT,335.795
2433,2023-06-23,MSFT,331.158
2434,2023-06-26,MSFT,324.813
2435,2023-06-27,MSFT,330.714
2436,2023-06-28,MSFT,331.978
2437,2023-06-29,MSFT,331.188
2438,2023-06-30,MSFT,336.616
2439,2023-07-03,MSFT,334.095
2440,2023-07-05,MSFT,334.253
2441,2023-07-06,MSFT,337.337
2442,2023-07-07,MSFT,333.333
2443,2023-07-10,MSFT,328.005
2444,2023-07-11,MSFT,328.638
2445,2023-07-12,MSFT,333.314
2446,2023-07-13,MSFT,338.71
2447,2023-07-14,MSFT,341.261
2448,2023-07-17,MSFT,341.745
2449,2023-07-18,MSFT,355.346
2450,2023-07-19,MSFT,350.987
2451,2023-07-20,MSFT,342.872
2452,2023-07-21,MSFT,339.808
2453,2023-07-24,MSFT,341.132
2454,2023-07-25,MSFT,346.935
2455,2023-07-26,MSFT,333.876
2456,2023-07-27,MSFT,326.909
2457,2023-07-28,MSFT,334.47
2458,2023-07-31,MSFT,332.048
2459,2023-08-01,MSFT,332.464
2460,2023-08-02,MSFT,323.725
2461,2023-08-03,MSFT,322.896
2462,2023-08-04,MSFT,324.0
2463,2023-08-07,MSFT,326.306
2464,2023-08-08,MSFT,322.292
2465,2023-08-09,MSFT,318.516
2466,2023-08-10,MSFT,319.208
2467,2023-08-11,MSFT,317.31
2468,2023-08-14,MSFT,320.305
2469,2023-08-15,MSFT,318.149
2470,2023-08-16,MSFT,317.378
2471,2023-08-17,MSFT,313.891
2472,2023-08-18,MSFT,313.494
2473,2023-08-21,MSFT,318.844
2474,2023-08-22,MSFT,319.419
2475,2023-08-23,MSFT,323.917
2476,2023-08-24,MSFT,316.953
2477,2023-08-25,MSFT,319.934
2478,2023-08-28,MSFT,320.646
2479,2023-08-29,MSFT,325.312
2480,2023-08-30,MSFT,325.688
2481,2023-08-31,MSFT,324.668
2482,2023-09-01,MSFT,325.56
2483,2023-09-05,MSFT,330.404
2484,2023-09-06,MSFT,329.74
2485,2023-09-07,MSFT,326.798
2486,2023-09-08,MSFT,331.116
2487,2023-09-11,MSFT,334.751
2488,2023-09-12,MSFT,328.64
2489,2023-09-13,MSFT,332.89
2490,2023-09-14,MSFT,335.505
2491,2023-09-15,MSFT,327.105
2492,2023-09-18,MSFT,325.956
2493,2023-09-19,MSFT,325.55
2494,2023-09-20,MSFT,317.744
2495,2023-09-21,MSFT,316.515
2496,2023-09-22,MSFT,314.019
2497,2023-09-25,MSFT,314.544
2498,2023-09-26,MSFT,309.196
2499,2023-09-27,MSFT,309.839
2500,2023-09-28,MSFT,310.681
2501,2023-09-29,MSFT,312.771
2502,2023-10-02,MSFT,318.764
2503,2023-10-03,MSFT,310.434
2504,2023-10-04,MSFT,315.946
2505,2023-10-05,MSFT,316.348
2506,2023-10-06,MSFT,324.173
2507,2023-10-09,MSFT,326.708
2508,2023-10-10,MSFT,325.293
2509,2023-10-11,MSFT,329.285
2510,2023-10-12,MSFT,328.036
2511,2023-10-13,MSFT,324.638
2512,2023-10-16,MSFT,329.501
2513,2023-10-17,MSFT,328.927
2514,2023-10-18,MSFT,326.995
2515,2023-10-19,MSFT,328.195
2516,2023-10-20,MSFT,323.588
2517,2023-10-23,MSFT,326.213
2518,2023-10-24,MSFT,327.412
2519,2023-10-25,MSFT,337.457
2520,2023-10-26,MSFT,324.797
2521,2023-10-27,MSFT,326.698
2522,2023-10-30,MSFT,334.129
2523,2023-10-31,MSFT,334.921
2524,2023-11-01,MSFT,342.806
2525,2023-11-02,MSFT,345.033
2526,2023-11-03,MSFT,349.471
2527,2023-11-06,MSFT,353.167
2528,2023-11-07,MSFT,357.129
2529,2023-11-08,MSFT,359.774
2530,2023-11-09,MSFT,357.288
2531,2023-11-10,MSFT,366.183
2532,2023-11-13,MSFT,363.221
2533,2023-11-14,MSFT,366.778
2534,2023-11-15,MSFT,366.927
2535,2023-11-16,MSFT,373.379
2536,2023-11-17,MSFT,367.104
2537,2023-11-20,MSFT,374.638
2538,2023-11-21,MSFT,370.301
2539,2023-11-22,MSFT,375.046
2540,2023-11-24,MSFT,374.628
2541,2023-11-27,MSFT,375.8
2542,2023-11-28,MSFT,379.86
2543,2023-11-29,MSFT,376.038
2544,2023-11-30,MSFT,376.098
2545,2023-12-01,MSFT,371.731
2546,2023-12-04,MSFT,366.401
2547,2023-12-05,MSFT,369.755
2548,2023-12-06,MSFT,366.062
2549,2023-12-07,MSFT,368.196
2550,2023-12-08,MSFT,371.451
2551,2023-12-11,MSFT,368.544
2552,2023-12-12,MSFT,371.601
2553,2023-12-13,MSFT,371.591
2554,2023-12-14,MSFT,363.214
